id_question	question	domain_type	comparison	assessment	detail	scope	entities
1652	Does HOTEL AMELIA have a good location?	domain	non-comparative	subjective	aspect	single	['HOTEL AMELIA']
1653	Why does Hotel Lily have a great location?	domain	non-comparative	why-recommended	aspect	single	['Hotel Lily']
1654	Is there a spa in hotel hannah	domain	non-comparative	factoid	aspect	single	['Hotel Hannah']
1655	whats the difference between a good price and a very good price?	domain	comparative	subjective	aspect	indefinite	[]
1656	which hotel is the worst quality	domain	comparative	subjective	overall	indefinite	[]
1657	does hotel penelope have en suites	domain	non-comparative	factoid	aspect	single	['Hotel Penelope']
1658	is there outdoor facilities in hotel hannah	domain	non-comparative	factoid	aspect	single	['Hotel Hannah']
1659	are the tea and coffee at hotel evelyn free	domain	non-comparative	factoid	aspect	indefinite	[]
1660	which hotel should i choose	domain	comparative	subjective	overall	indefinite	[]
1661	Are these hotels close to transport facilities?	domain	non-comparative	subjective	aspect	indefinite	[]
1662	Why is hotel evelyn a good location?	domain	non-comparative	why-recommended	aspect	indefinite	[]
1663	Why is hotel emily a good price?	domain	non-comparative	why-recommended	aspect	single	['Hotel Emily']
1664	how are the rooms in hotel hannah?	domain	non-comparative	subjective	aspect	single	['Hotel Hannah']
1665	how are the rooms in hotel hannah?	domain	non-comparative	subjective	aspect	single	['Hotel Hannah']
1666	is there a golf course at hotel amelia	domain	non-comparative	factoid	aspect	single	['Hotel Amelia']
1667	does hotel penelope offer any facilities	domain	non-comparative	factoid	aspect	single	['Hotel Penelope']
1668	Does Hotel Aria have good rooms?	domain	non-comparative	subjective	aspect	single	['Hotel Aria']
1669	why does hotel joseph have very good facilities?	domain	non-comparative	why-recommended	aspect	single	['Hotel Joseph']
1670	Why is Hotel Evelyn a good location?	domain	non-comparative	subjective	aspect	single	['Hotel Evelyn']
1671	What hotel has the best room service?	domain	comparative	subjective	aspect	indefinite	[]
1672	Does this hotel have a better view than others nearby?	domain	comparative	subjective	aspect	indefinite	[]
1673	Why is hotel penelope a good location	domain	non-comparative	why-recommended	aspect	single	['Hotel Penelope']
1674	what facilities does hotel penelope have?	domain	non-comparative	factoid	aspect	single	['Hotel Penelope']
1675	why is hotel evelyn a good location?	domain	non-comparative	subjective	aspect	indefinite	[]
1676	why is hotel evelyn a good location?	domain	non-comparative	why-recommended	aspect	indefinite	[]
1677	Do the rooms have ensuites at the hotel amelia	domain	non-comparative	factoid	aspect	single	['Hotel Amelia']
1678	Why is hotel hannah a great room	domain	non-comparative	why-recommended	aspect	single	['Hotel Hannah']
1679	What is good about about Hotel Amelia's rooms?	domain	non-comparative	subjective	aspect	single	['Hotel Amelia']
1680	Dose the hotel Emily have a bar?	domain	non-comparative	factoid	aspect	single	['Hotel Emily']
1681	What facilities does hotel amelia have?	domain	non-comparative	factoid	aspect	single	['Hotel Amelia']
1682	Why is hotel lily a great location	domain	non-comparative	why-recommended	aspect	single	['Hotel Lily']
1683	Why is hotel lily a great location	domain	non-comparative	why-recommended	aspect	single	['Hotel Lily']
1684	What is the difference between Hotel Penelope and Hotel Chloe?	domain	comparative	subjective	overall	tuple	['Hotel Penelope', 'Hotel Chloe']
1685	Why is hotel lily a great location	domain	non-comparative	why-recommended	aspect	single	['Hotel Lily']
1686	Why is hotel lily a great location	domain	non-comparative	why-recommended	aspect	single	['Hotel Lily']
1687	What facilities does hotel hannah have?	domain	non-comparative	factoid	aspect	single	['Hotel Hannah']
1688	what facilities does hotel lily have?	domain	non-comparative	factoid	aspect	single	['Hotel Lily']
1689	Why does Hotel Penelope only have 4 stars?	domain	non-comparative	why-recommended	overall	single	['Hotel Penelope']
1690	how far is the city centre	domain	non-comparative	subjective	aspect	indefinite	[]
1691	what hotels allow you to bring pets	domain	non-comparative	factoid	aspect	indefinite	[]
1692	how many beds are in a room at hotel penelope?	domain	non-comparative	factoid	aspect	single	['Hotel Penelope']
1693	Does hotel Hannah have a spa?	domain	non-comparative	factoid	aspect	single	['Hotel Hannah']
1694	What type of breakfast does Hotel Emily provide?	domain	non-comparative	factoid	aspect	single	['Hotel Emily']
1695	how central is the hotel amelia	domain	non-comparative	subjective	aspect	single	['Hotel Amelia']
1696	Is hotel levi in a good location?	domain	non-comparative	subjective	aspect	single	['Hotel Levi']
1697	can i book a twin room at the hotel amelia	domain	non-comparative	factoid	aspect	single	['Hotel Amelia']
1698	does Hotel Amelie have a family room?	domain	non-comparative	factoid	aspect	single	['Hotel Amelie']
1699	DOes hotel emily have a good price?	domain	non-comparative	subjective	aspect	single	['Hotel Emily']
1700	is there free wifi at the hotel ameli a	domain	non-comparative	factoid	aspect	indefinite	[]
1701	What attractions is Hotel Aria near?	domain	non-comparative	factoid	aspect	single	['Hotel Aria']
1702	is there free wifi at the hotel amelia	domain	non-comparative	factoid	aspect	single	['Hotel Amelia']
1703	what hotels have wheelchair accessibility	domain	comparative	factoid	aspect	indefinite	[]
1704	Why is Hotel Emily the most expensive?	domain	comparative	why-recommended	aspect	single	['Hotel Emily']
1705	Why is Hotel Emily the most expensive?	domain	comparative	why-recommended	aspect	single	['Hotel Emily']
1706	Is hotel Levi close to the city ?	domain	non-comparative	subjective	aspect	single	['Hotel Levi']
1707	What are the best features of Hotel Levi room?	domain	non-comparative	subjective	aspect	single	['Hotel Levi']
1708	is there a pool at the hotel amelia	domain	non-comparative	factoid	aspect	single	['Hotel Amelia']
1709	what are the breakfast options at hotel amelia	domain	non-comparative	factoid	aspect	single	['Hotel Amelia']
1710	Does the Hotel Henry still include limo service?	domain	non-comparative	factoid	aspect	single	['Hotel Henry']
1711	Why does Hotel Joseph only have 4.5 stars	domain	non-comparative	why-recommended	overall	single	['Hotel Joseph']
1712	What is there to do close to Hotel Hannah?	domain	non-comparative	subjective	aspect	single	['Hotel Hannah']
1713	Whats the best thing about Hotel Lily?	domain	non-comparative	subjective	overall	single	['Hotel Lily']
1714	Whats the best thing about Hotel Lily?	domain	non-comparative	subjective	overall	single	['Hotel Lily']
1715	Is Hotel Levi currently affected by construction nearby?	domain	non-comparative	factoid	aspect	single	['Hotel Levi']
1716	Which hotel has been rated highest for facilities?	domain	comparative	factoid	aspect	indefinite	[]
1717	which hotels have a large pool	domain	comparative	subjective	aspect	indefinite	[]
1718	Which hotels have gyms?	domain	comparative	factoid	aspect	indefinite	[]
1719	Which hotels have gyms?	domain	comparative	factoid	aspect	indefinite	[]
1720	Which hotels have gyms?	domain	comparative	factoid	aspect	indefinite	[]
1721	Why does hotel penelope have a good room?	domain	non-comparative	why-recommended	aspect	single	['Hotel Penelope']
1722	Does Hotel Lily offer shuttle service to Times Square?	domain	non-comparative	factoid	aspect	single	['Hotel Lily']
1723	Which hotels offer free wifi?	domain	comparative	factoid	aspect	indefinite	[]
1724	Does Hotel Lily offer shuttle service?	domain	non-comparative	factoid	aspect	single	['Hotel Lily']
1725	Are there night clubs near Hotel Hannah?	domain	non-comparative	subjective	aspect	single	['Hotel Hannah']
1726	What shuttle services does Hotel Lily offer?	domain	non-comparative	factoid	aspect	single	['Hotel Lily']
1727	Where is Hotel Hannah located	domain	non-comparative	factoid	aspect	single	['Hotel Hannah']
1728	What are hotel henrys good facilities?	domain	non-comparative	subjective	aspect	indefinite	[]
1729	Is the location in a safe area, do you provide safety deposit boxes for items of value?	domain	non-comparative	subjective	aspect	indefinite	[]
1730	Is there night life?	domain	non-comparative	subjective	aspect	indefinite	[]
1731	Why is hotel hannah a great location?	domain	non-comparative	why-recommended	aspect	single	['Hotel Hannah']
1732	What facilities does hotel joseph have?	domain	non-comparative	factoid	aspect	single	['Hotel Joseph']
1733	which hotels offer a discount	domain	comparative	factoid	aspect	indefinite	[]
1734	Does hotel Lily provide a swimming pool or spa facilities to relax?	domain	non-comparative	factoid	aspect	single	['Hotel Lily']
1735	Why is hotel levi a good price?	domain	non-comparative	why-recommended	aspect	single	['Hotel Levi']
1736	which hotels do you not need to pre book for	domain	comparative	factoid	aspect	indefinite	[]
1737	which hotel is the best value for money	domain	comparative	subjective	aspect	indefinite	[]
1738	Why does Hotel Mila appear more expensive compared to Hotel Hannah?	domain	comparative	why-recommended	aspect	tuple	['Hotel Mila', 'Hotel Hannah']
1739	Do the staff at Hotel Evelyn speak english?	domain	non-comparative	factoid	aspect	single	['Hotel Evelyn']
1740	/Does Hotel Penelope provide food and a bar?	domain	non-comparative	factoid	aspect	single	['Hotel Penelope']
1741	How near is the hotel to public transport?	domain	non-comparative	subjective	aspect	indefinite	[]
1742	Why is hotel Emily good for a disables guest?	domain	non-comparative	why-recommended	aspect	single	['Hotel Emily']
1743	Why is hotel Emily good for a disables guest?	domain	non-comparative	why-recommended	aspect	single	['Hotel Emily']
1744	Why is Hotel Hannah only $97?	domain	non-comparative	why-recommended	aspect	single	['Hotel Hannah']
1745	Isn't Hotel Henry the same as Hotel Hannah?	domain	comparative	subjective	overall	tuple	['Hotel Henry', 'Hotel Hannah']
1746	What facilities does Hotel Emily have?	domain	non-comparative	factoid	aspect	single	['Hotel Emily']
1747	What is good about Hotel Lily's location?	domain	non-comparative	subjective	aspect	single	['Hotel Lily']
1748	Which of the hotels include free wi-fi?	domain	comparative	factoid	aspect	indefinite	[]
1749	Which of the hotels have gyms?	domain	comparative	factoid	aspect	indefinite	[]
1750	Which is the best rated hotel?	domain	comparative	subjective	overall	indefinite	[]
1751	Why is Hotel Julian my top recommendation?	domain	non-comparative	why-recommended	overall	single	['Hotel Julian']
1752	Why is it better than Hotel Riley?	domain	comparative	why-recommended	overall	single	['Hotel Riley']
1753	Which hotel has the best reviews?	domain	comparative	why-recommended	overall	indefinite	[]
1754	Whereabouts is Hotel Owen located?	domain	non-comparative	factoid	aspect	single	['Hotel Owen']
1755	do any of the hotels provide free breakfast?	domain	comparative	factoid	aspect	indefinite	[]
1756	is there 24/7 reception at any of these?	domain	comparative	factoid	aspect	indefinite	[]
1757	what are the checking in times for hotel owen? and hotel evelyn?	domain	comparative	factoid	aspect	tuple	['Hotel Owen', 'Hotel Evelyn']
1758	can i store my luggage at reception for free for a couple hours at hotel evelyn or owen?	domain	comparative	factoid	aspect	tuple	['Hotel Evelyn', 'Owen']
1759	what is the check out time for both of those hotels?	domain	comparative	factoid	aspect	indefinite	[]
1760	are either hotel owen or evelyn near public transport station?	domain	comparative	subjective	aspect	tuple	['Hotel Owen', 'Hotel Evelyn']
1761	is the gym at hotel owen free to use?	domain	non-comparative	factoid	aspect	single	['Hotel Owen']
1762	Whereabouts is Hotel Owen located?	domain	non-comparative	factoid	aspect	single	['Hotel Owen']
1763	How close is Hotel Owen to the city centre?	domain	non-comparative	subjective	aspect	single	['Hotel Owen']
1764	How close is Hotel Julian to the city centre?	domain	non-comparative	subjective	aspect	single	['Hotel Julian']
1765	What facilities does Hotel Owen have?	domain	non-comparative	factoid	aspect	single	['Hotel Owen']
1766	What facitilies does Hotel Julian have?	domain	non-comparative	factoid	aspect	single	['Hotel Julian']
1767	How much does dinner at Hotel Owen cost?	domain	non-comparative	factoid	aspect	single	['Hotel Owen']
1768	How much does dinner at Hotel Julian cost?	domain	non-comparative	factoid	aspect	single	['Hotel Julian']
1769	Which hotel is the best of these 5?	domain	comparative	subjective	overall	indefinite	[]
1770	is there free parking?	domain	non-comparative	factoid	aspect	indefinite	[]
1771	which hotel has the best customer service?	domain	comparative	subjective	aspect	indefinite	[]
1772	Thank you. Can I ask which is the most central location please?	domain	comparative	subjective	aspect	indefinite	[]
1773	How is the food at Hotel Evelyn?	domain	non-comparative	subjective	aspect	single	['Hotel Evelyn']
1774	It the Hotel Evelyn near public transportation?	domain	non-comparative	subjective	aspect	single	['Hotel Evelyn']
